name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
GCF_016507855	4572306	33	138554.73	845178	560	0	0	424483	4	377207	6	115648	11
GCF_001463265	5048533	81	62327.57	571460	201	0	0	193163	7	144583	12	73050	21
DB_3_D2	5430454	329	16505.94	291503	112	0	0	130702	15	58646	27	15415	60
GCF_014802905	5585326	144	38786.99	398692	208	17	2	94874	19	64097	33	28261	57
GCF_902506695	5225087	140	37322.05	484634	92	0	0	183832	10	128992	17	46457	29
GCF_014333035	4908923	108	45452.99	453710	204	0	0	225898	8	139918	14	44931	28
GCF_014189375	5449384	2	2724692.0	5167126	282258	0	0	5167126	1	5167126	1	5167126	1
GCF_002189125	5170487	87	59430.89	809086	205	0	0	525093	4	199665	8	105451	14
GCF_019399955	5158010	11	468910.0	1899491	478	51	31	839715	2	619569	4	514783	5
GCF_019270355	4951267	1	4951267.0	4951267	4951267	419288	159	4951267	1	4951267	1	4951267	1
ERQ0183	5225256	509	10265.73	262383	112	0	0	132981	15	75706	25	30944	47
GCF_000764735	4929495	31	159015.97	595927	632	0	0	240293	6	209613	11	98192	17
GCF_016501935	5310625	64	82978.52	535494	607	0	0	211911	8	157126	14	90098	22
GCF_016501295	4862552	24	202606.33	860404	1070	0	0	429580	4	328900	6	139051	11
ERQ0213	5569007	229	24318.81	384174	112	0	0	121567	14	56408	29	21917	58
GCF_009721345	4944842	36	137356.72	1912948	206	0	0	769076	2	550838	4	161106	6
GCF_005281255	4852896	43	112858.05	937523	209	0	0	463424	4	340033	6	124741	13
GCF_009856875	5653838	456	12398.77	253626	200	4778	88	50495	29	26013	59	7362	136
GCF_016503935	5041541	56	90027.52	599157	674	0	0	239640	8	166992	13	84665	21
GCF_013425705	5057711	70	72253.01	422470	564	0	0	165023	10	118361	17	45769	30
GCF_016501785	5113884	23	222342.78	1946665	616	0	0	807335	2	464282	4	167430	7
GCF_001412735	5335522	251	21257.06	146095	201	0	0	52241	34	32614	60	15279	105
GCF_003812325	4969137	1	4969137.0	4969137	4969137	0	0	4969137	1	4969137	1	4969137	1
GCF_018423215	5125168	158	32437.77	1151241	202	375	3	274738	5	119846	11	70867	22
GCF_014337295	5271839	5	1054367.8	5125085	464	0	0	5125085	1	5125085	1	5125085	1
GCF_003363295	5135912	179	28692.25	1027620	200	75	11	455567	4	274166	7	69282	16
GCF_016501115	5292533	81	65339.91	461164	517	0	0	336286	7	197861	11	86905	18
GCF_014902055	5171421	5	1034284.2	4085295	1195	43293	17	4085295	1	4085295	1	913811	2
GCF_009821555	5465651	85	64301.78	1059023	537	696	6	258371	6	141950	12	57898	24
GCF_001059745	4993582	198	25220.11	206863	203	107	2	56428	27	33642	51	13573	97
ERQ0678	5613007	448	12529.03	494372	112	0	0	188011	11	108165	19	26320	39
GCF_013337015	5240228	10	524022.8	1621428	1855	0	0	1510194	2	1207007	3	576647	4
GCF_001411885	4896351	6	816058.5	4774968	989	11190	15	4774968	1	4774968	1	4774968	1
GCF_019270215	4917491	1	4917491.0	4917491	4917491	450902	164	4917491	1	4917491	1	4917491	1
GCF_019270575	4951267	1	4951267.0	4951267	4951267	423059	158	4951267	1	4951267	1	4951267	1
GCF_002850715	5475127	67	81718.31	877555	280	290	161	354436	5	150143	10	74293	20
ERQ0045	5147481	96	53619.59	380865	112	0	0	184768	10	119023	16	72258	27
GCF_016501905	5112688	22	232394.91	1946456	539	0	0	807335	2	550902	4	152859	7
GCF_009821375	5402670	124	43569.92	1276485	302	48	31	329069	5	200991	9	54262	19
ERQ0154	5371939	265	20271.47	297509	112	0	0	93334	18	64264	32	23919	60
GCF_004167485	4876430	29	168152.76	800765	1455	0	0	479417	4	164849	7	99782	14
GCF_016507545	4606107	24	191921.12	1021238	1013	0	0	543853	4	240229	6	126460	11
GCF_018502305	4925469	1	4925469.0	4925469	4925469	483863	221	4925469	1	4925469	1	4925469	1
GCF_016505605	4766624	18	264812.44	1094420	552	0	0	715616	3	515264	5	167715	7
GCF_013085885	4994681	3	1664893.67	4827866	56468	0	0	4827866	1	4827866	1	4827866	1
GCF_001055295	5094533	127	40114.43	282747	209	1558	35	100759	17	61652	29	23902	55
GCF_001867255	5388828	221	24383.84	505183	295	0	0	155341	10	79793	20	21008	42
GCF_008370135	5357700	256	20928.52	588278	202	0	0	164269	9	108904	17	43526	32
GCF_016500505	5286064	60	88101.07	902808	634	0	0	412511	5	196901	9	96087	16
GCF_016504495	4979676	61	81634.03	467535	556	196	2	200405	8	129321	15	54116	27
GCF_019281555	5052901	89	56774.17	572012	501	512	3	186911	8	119970	15	67920	25
GCF_018442145	5450087	123	44309.65	556079	231	593	4	138095	12	87916	23	37468	41
GCF_019047765	5021319	3	1673773.0	4918872	6827	0	0	4918872	1	4918872	1	4918872	1
GCF_016501865	5259081	103	51059.04	615962	526	0	0	207545	7	136115	14	50071	25
GCF_001880905	5523879	117	47212.64	472073	201	0	0	155405	11	94470	21	51049	36
GCF_016500805	4824653	15	321643.53	1431036	1013	0	0	1246952	2	704767	3	476373	5
GCF_002880615	5340584	2	2670292.0	5277996	62588	0	0	5277996	1	5277996	1	5277996	1
GCF_019659905	5194286	57	91127.82	1027566	546	0	0	307417	5	200347	9	66305	17
GCF_016905625	5423353	186	29157.81	225387	216	0	0	77616	23	45464	42	18562	77
GCF_013266895	5252748	287	18302.26	1341291	500	374	6	226273	5	149403	11	54510	20
GCF_016505445	5148049	2	2574024.5	4951267	196782	0	0	4951267	1	4951267	1	4951267	1
GCF_018420365	5100158	124	41130.31	282015	232	472	6	118396	12	80728	23	32438	42
GCF_013724765	5512203	3	1837401.0	5167828	4446	0	0	5167828	1	5167828	1	5167828	1
GCF_018420675	4919740	53	92825.28	882134	205	301	4	281554	5	171701	10	66969	19
GCF_016461655	4940259	91	54288.56	637336	314	0	0	136334	11	96634	19	34152	36
GCF_020034515	5058166	1	5058166.0	5058166	5058166	100	1	5058166	1	5058166	1	5058166	1
GCF_013791065	5533336	3	1844445.33	5136614	100873	0	0	5136614	1	5136614	1	5136614	1
GCF_019660345	5316159	89	59732.12	557343	527	0	0	176868	8	112929	15	37191	29
GCF_002863965	4652935	32	145404.22	575523	1061	0	0	468432	5	302538	7	124120	13
ERQ0250	5265533	107	49210.59	454311	121	0	0	153700	10	89191	20	63146	33
GCF_001412795	5285303	55	96096.42	5101306	200	1090	41	5101306	1	5101306	1	5101306	1
GCF_020215855	5179411	107	48405.71	522476	204	0	0	250801	7	156775	13	49558	23
GCF_014803315	4545387	1040	4370.56	96460	503	0	0	14632	82	6234	176	1374	507
GCF_019270315	4951267	1	4951267.0	4951267	4951267	486620	253	4951267	1	4951267	1	4951267	1
GCF_018446045	5122379	115	44542.43	688638	232	470	6	327636	5	158895	9	64149	18
GCF_009876755	4879906	25	195196.24	950643	1230	66	1	571203	4	538051	5	108107	10
GCF_016502005	4927348	28	175976.71	1245282	1013	0	0	586186	3	476139	5	94478	10
GCF_014596835	4653104	33	141003.15	878864	524	0	0	442128	4	369061	6	108274	13
GCF_005280825	4617007	123	37536.64	284536	200	1	1	127657	13	80015	22	31455	39
GCF_004331535	5401766	77	70152.81	485815	1043	0	0	235111	8	149305	14	38286	28
GCF_016859065	5076413	119	42658.93	1613840	224	500	5	536394	3	391224	5	132493	9
ERQ0173	5493197	191	28760.19	355112	112	0	0	123073	13	82515	25	26290	46
GCF_013746415	5351462	4	1337865.5	5041930	2746	0	0	5041930	1	5041930	1	5041930	1
GCF_001546285	4927776	24	205324.0	794603	995	1900	19	493823	4	469579	6	160867	10
GCF_009876705	4879824	24	203326.0	950566	1632	2	2	513681	4	388325	6	108107	11
GCF_900446975	5048584	3	1682861.33	4711529	9131	0	0	4711529	1	4711529	1	4711529	1
GCF_009648935	4917491	1	4917491.0	4917491	4917491	0	0	4917491	1	4917491	1	4917491	1
GCF_900520335	5431387	5	1086277.4	5172644	9294	0	0	5172644	1	5172644	1	5172644	1
GCF_900080005	5247627	53	99011.83	785996	229	0	0	537218	4	162486	8	71665	17
GCF_016503385	4790460	29	165188.28	1254300	702	0	0	662465	3	333631	6	227247	9
GCF_002918855	5189677	118	43980.31	388552	515	0	0	141418	13	80748	24	27747	44
GCF_014903125	5747196	22	261236.18	5060319	1048	86141	27	5060319	1	5060319	1	117609	2
SG18_138_1_S32	4631297	32	144728.03	1203655	204	0	0	448743	4	313923	6	164700	9
ERQ0685	5649333	195	28970.94	494372	112	0	0	166008	11	112136	19	32019	38
GCF_009857035	5345835	3	1781945.0	5125834	73749	0	0	5125834	1	5125834	1	5125834	1
GCF_004801555	5213846	4	1303461.5	5018095	4251	0	0	5018095	1	5018095	1	5018095	1
GCF_005280855	4130315	85	48591.94	650531	1177	9173	170	190402	6	69281	14	19811	34
GCF_016504105	4966948	14	354782.0	1912296	1088	0	0	819788	2	806957	3	420673	5
GCF_014926275	5133057	266	19297.21	224590	220	29	2	59333	29	33811	52	12962	97
GCF_000759835	4631466	30	154382.2	899269	616	0	0	290667	5	194356	8	126093	14
GCF_019265345	4998595	1	4998595.0	4998595	4998595	490098	216	4998595	1	4998595	1	4998595	1
GCF_003938205	5026250	19	264539.47	1853569	580	215	4	556410	3	480624	5	185699	8
GCF_016501325	5013125	105	47744.05	305211	542	0	0	98710	16	66748	28	30023	50
GCF_016500905	4889655	15	325977.0	1433930	1013	0	0	1245422	2	705525	4	476373	5
GCF_005281045	4948934	114	43411.7	545766	200	0	0	236682	7	162644	12	83059	20
GCF_002215605	4945242	1	4945242.0	4945242	4945242	2800	28	4945242	1	4945242	1	4945242	1
GCF_014189285	5458361	2	2729180.5	5195939	262422	0	0	5195939	1	5195939	1	5195939	1
GCF_013899425	4904767	1	4904767.0	4904767	4904767	0	0	4904767	1	4904767	1	4904767	1
GCF_016503645	5228144	85	61507.58	514188	503	0	0	260522	8	110508	14	41424	29
GCF_018919505	4906727	468	10484.46	106140	210	0	0	21172	61	12303	123	5048	242
GCF_003429605	5167205	37	139654.19	693507	624	1301	6	413666	6	243570	9	82607	15
GCF_013168955	5490581	96	57193.55	629974	318	0	0	298827	7	156388	11	36590	25
GCF_002796505	5035189	2	2517594.5	4919453	115736	0	0	4919453	1	4919453	1	4919453	1
GCF_016505385	5269863	51	103330.65	821393	507	0	0	338717	5	183192	10	85097	18
GCF_009730355	5162652	4	1290663.0	4998495	5537	0	0	4998495	1	4998495	1	4998495	1
GCF_003401455	5301173	494	10731.12	505499	203	0	0	175814	9	135900	16	50156	28
GCF_001413215	5256414	146	36002.84	274231	201	0	0	118018	17	66695	28	35230	49
GCF_000342325	4899578	31	158050.9	773993	236	0	0	370883	5	316321	7	144630	12
ERQ0212	5446852	158	34473.75	314068	112	0	0	134354	13	77433	25	32202	44
GCF_000692135	5178799	4	1294699.75	5088449	1301	30195	27	5088449	1	5088449	1	5088449	1
GCF_001412725	5169163	214	24154.97	219665	203	0	0	53342	28	37806	51	16526	91
GCF_001471775	4985228	13	383479.08	3948405	1067	0	0	3948405	1	3948405	1	898825	2
GCF_016894105	5080150	1	5080150.0	5080150	5080150	507439	216	5080150	1	5080150	1	5080150	1
GCF_013816795	4828684	2	2414342.0	4737278	91406	0	0	4737278	1	4737278	1	4737278	1
GCF_003665575	4654874	1	4654874.0	4654874	4654874	0	0	4654874	1	4654874	1	4654874	1
GCF_005280915	4802836	92	52204.74	479983	1008	13288	280	127210	12	80503	22	31829	39
GCF_016502105	4753908	22	216086.73	1656799	1138	0	0	799690	2	295217	5	135011	10
ERQ0216	5226625	173	30211.71	384174	112	0	0	172770	10	78311	21	31489	42
GCF_016939655	5608362	6	934727.0	4984319	26424	0	0	4984319	1	4984319	1	256277	2
GCF_016505225	4906335	39	125803.46	705041	512	0	0	557865	4	264386	7	96044	14
ERQ0255	5358020	200	26790.1	232910	113	0	0	85150	22	52850	39	22424	67
GCF_018442185	5656676	109	51896.11	671799	221	375	5	350592	6	132498	12	54104	24
GCF_021417265	5137379	147	34948.16	420059	215	400	4	150948	13	78950	23	26925	45
GCF_013782845	5306363	8	663295.38	4829251	3830	0	0	4829251	1	4829251	1	4829251	1
GCF_016504635	4868620	25	194744.8	1123437	578	0	0	681570	3	439855	5	300095	8
ERQ0175	5438501	294	18498.3	420098	112	0	0	86371	19	47177	36	16435	75
GCF_001586845	5202504	70	74321.49	584465	502	0	0	178641	10	117666	17	62321	30
GCF_013784225	4895815	1	4895815.0	4895815	4895815	0	0	4895815	1	4895815	1	4895815	1
GCF_013614655	5532539	2	2766269.5	5266015	266524	0	0	5266015	1	5266015	1	5266015	1
GCF_001412715	5252089	47	111746.57	532894	1023	0	0	199874	7	133736	14	57629	24
GCF_016503565	4789506	31	154500.19	736981	1013	0	0	427607	5	218707	8	97425	14
GCF_016508125	4732443	38	124537.97	684488	537	0	0	422435	5	323115	7	84870	14
GCF_013792125	5278252	2	2639126.0	5126944	151308	0	0	5126944	1	5126944	1	5126944	1
GCF_016505465	4851751	22	220534.14	1028490	717	0	0	333700	5	267169	8	146404	12
GCF_018106165	5208553	105	49605.27	450779	211	0	0	199010	9	141821	15	73521	25
GCF_016128275	4736576	3	1578858.67	4721681	5601	0	0	4721681	1	4721681	1	4721681	1
GCF_016500725	4791782	24	199657.58	1454656	686	0	0	986653	2	515739	4	159109	6
GCF_013874155	5567320	3	1855773.33	5107866	89509	0	0	5107866	1	5107866	1	5107866	1
GCF_013889875	4652001	1	4652001.0	4652001	4652001	0	0	4652001	1	4652001	1	4652001	1
GCF_016503625	5377347	82	65577.4	639890	607	0	0	200999	10	152610	16	49574	26
GCF_901456285	5388324	25	215532.96	1834568	2172	0	0	915012	2	391826	4	122761	9
GCF_014332945	5096319	45	113251.53	1966477	253	0	0	851789	2	518066	4	137438	7
GCF_009905315	5034577	1	5034577.0	5034577	5034577	0	0	5034577	1	5034577	1	5034577	1
GCF_905335685	5912806	8	739100.75	5176111	2317	0	0	5176111	1	5176111	1	264758	2
GCF_904425445	5528621	2	2764310.5	5233206	295415	0	0	5233206	1	5233206	1	5233206	1
ERQ0246	5270536	177	29777.04	292315	112	0	0	159484	12	68722	23	29574	46
GCF_002208845	4834774	1	4834774.0	4834774	4834774	0	0	4834774	1	4834774	1	4834774	1
GCF_013738635	5509846	5	1101969.2	5084908	4167	0	0	5084908	1	5084908	1	5084908	1
GCF_004331565	5449209	97	56177.41	368011	1006	0	0	183552	11	98883	19	31721	35
GCF_016502115	4922768	69	71344.46	531027	515	0	0	256134	8	190525	12	60500	20
GCF_018421475	5136999	107	48009.34	439335	222	241	4	126305	13	87749	23	35170	40
GCF_020559475	5083220	39	130338.97	1105948	228	0	0	797376	3	504605	5	161734	8
GCF_014230105	5297304	216	24524.56	1195353	249	0	0	627142	3	437261	6	130992	10
ERQ0200	5325132	153	34804.78	378801	113	0	0	122789	15	69589	26	26225	50
GCF_016505245	5010441	42	119296.21	1021968	606	0	0	493322	4	253101	7	97092	14
GCF_902160855	4920456	61	80663.21	1040171	300	338	1	569605	3	405434	5	135612	9
GCF_019660715	4925304	75	65670.72	520544	519	0	0	267638	7	151165	12	56949	21
ERQ0043	5148839	101	50978.6	380865	112	0	0	158573	12	113668	20	58171	32
GCF_004795555	5333803	143	37299.32	292099	744	0	0	84664	19	57202	34	22594	61
GCF_013739375	5170324	5	1034064.8	5044080	3576	0	0	5044080	1	5044080	1	5044080	1
ERQ0160	5252620	315	16674.98	273527	112	0	0	116559	17	56299	31	18562	63
GCF_019584605	4851734	52	93302.58	1701366	210	7299	73	909071	2	621949	4	148798	6
GCF_018439245	5076637	53	95785.6	2003420	200	410	4	692528	2	327005	5	117109	10
GCF_004181995	4767024	114	41816.0	352664	307	4738	61	154053	11	89284	19	36386	34
GCF_018446035	4994667	124	40279.57	419384	202	675	9	122128	11	82603	21	26392	43
GCF_010588075	5032765	660	7625.4	442019	200	1559	16	220077	10	133833	16	41123	30
GCF_014855945	5355337	116	46166.7	450111	405	1	1	127768	14	78021	25	31982	44
GCF_013336915	6072522	12	506043.5	5376683	1022	0	0	5376683	1	5376683	1	263600	2
GCF_018421175	5288277	112	47216.76	630731	214	305	5	166880	10	116197	17	35266	33
GCF_009664065	5557664	3	1852554.67	5167642	4051	0	0	5167642	1	5167642	1	5167642	1
GCF_016501555	4712459	17	277203.47	1893222	510	0	0	684151	2	470134	4	270105	6
GCF_005281115	5066201	78	64951.29	497748	219	0	0	204048	9	131293	15	68224	25
GCF_002151785	5223081	4	1305770.25	5211096	1345	57262	34	5211096	1	5211096	1	5211096	1
GCF_015666935	5271081	58	90880.71	997252	1025	196	3	323641	5	187541	10	70473	20
GCF_001037505	5623307	11	511209.73	3521851	1086	74570	35	3521851	1	1498844	2	134381	3
ERQ0186	5200125	136	38236.21	344572	118	0	0	173587	11	87998	20	34000	37
GCF_018422995	5246712	95	55228.55	472090	216	449	2	182471	9	123396	16	46635	29
GCF_014803055	5132803	133	38592.5	408055	276	0	0	105647	14	83427	25	30757	46
GCF_014169975	5257552	4	1314388.0	4995557	12137	0	0	4995557	1	4995557	1	4995557	1
GCF_014596845	5036405	47	107157.55	600717	635	0	0	231582	7	164819	12	72725	21
GCF_014859035	5054116	2	2527058.0	5032589	21527	0	0	5032589	1	5032589	1	5032589	1
GCF_014802995	5351112	130	41162.4	339165	208	8	2	129859	14	76515	25	28824	48
GCF_016906145	5087618	1	5087618.0	5087618	5087618	647334	220	5087618	1	5087618	1	5087618	1
GCF_013730455	5039179	4	1259794.75	4920836	1488	0	0	4920836	1	4920836	1	4920836	1
GCF_014802945	5250669	138	38048.33	360676	243	25	3	97932	18	78377	30	20414	56
GCF_009295665	5830693	392	14874.22	539336	204	0	0	252947	9	160855	14	53970	27
GCF_008693945	4581018	1	4581018.0	4581018	4581018	0	0	4581018	1	4581018	1	4581018	1
GCF_014596855	4651375	32	145355.47	573096	524	0	0	413885	5	196607	8	113578	15
GCF_018439745	5183365	98	52891.48	487532	221	512	4	189947	8	123109	15	43893	29
GCF_016505085	5085109	61	83362.44	1256980	505	0	0	284415	4	123228	10	66715	21
GCF_019661085	5210011	53	98302.09	981420	504	0	0	330577	5	205422	8	78984	16
GCF_008693645	5049303	2	2524651.5	4932938	116365	0	0	4932938	1	4932938	1	4932938	1
GCF_000692115	5829086	18	323838.11	4144012	1098	95056	42	4144012	1	4144012	1	477591	3
GCF_003362775	5281633	131	40317.81	389581	205	0	0	117444	13	71657	25	37162	44
GCF_001413125	5331268	157	33957.12	282226	208	20	2	118683	15	77678	26	36595	47
GCF_016894025	5070622	1	5070622.0	5070622	5070622	484172	269	5070622	1	5070622	1	5070622	1
GCF_020889185	5349997	283	18904.58	487089	215	0	0	174368	12	71695	21	29930	44
GCF_016504015	4877165	38	128346.45	731711	526	0	0	370839	5	233290	8	105681	15
GCF_018444505	5473467	180	30408.15	287726	202	216	4	90740	17	58566	33	18944	63
GCF_013726215	4818023	1	4818023.0	4818023	4818023	0	0	4818023	1	4818023	1	4818023	1
GCF_020593155	5081300	64	79395.31	686828	202	0	0	417487	5	242406	9	106899	15
GCF_000982845	4870483	19	256341.21	809267	458	1	1	742810	4	496265	5	138529	9
GCF_009647535	4909049	160	30681.56	676174	204	1748	27	403479	5	184035	9	83855	16
GCF_019731375	5019139	74	67826.2	523905	501	0	0	171796	9	114331	15	47131	28
GCF_001022685	5457296	126	43311.87	564780	505	0	0	135007	13	94834	22	31771	42
GCF_003665675	5246590	2	2623295.0	5195086	51504	0	0	5195086	1	5195086	1	5195086	1
GCF_009910785	4984800	20	249240.0	1777480	536	676	7	880165	2	473272	4	158765	7
GCF_004331635	5001420	26	192362.31	852725	1070	0	0	435834	5	247019	8	106759	14
GCF_009881155	4881738	33	147931.45	950586	1041	1	1	437061	4	226980	7	100007	14
GCF_014802845	5585382	202	27650.41	213713	229	16	2	67968	24	40590	45	15081	86
GCF_016504005	5066511	35	144757.46	841539	613	0	0	635687	4	286809	6	97919	12
GCF_004305705	5209670	13	400743.85	2649599	5040	70956	92	2649599	1	492081	3	165597	6
GCF_016502965	4921447	32	153795.22	869736	1003	0	0	547885	4	355737	6	96087	12
GCF_013747275	5205027	3	1735009.0	5051038	8608	0	0	5051038	1	5051038	1	5051038	1
GCF_015134935	5284538	5	1056907.6	5126826	2830	0	0	5126826	1	5126826	1	5126826	1
GCF_002114305	5215585	43	121292.67	1065488	649	728	8	537644	4	393431	6	99438	11
GCF_905232395	4936304	2	2468152.0	4861824	74480	0	0	4861824	1	4861824	1	4861824	1
GCF_019270235	4834774	1	4834774.0	4834774	4834774	130330	33	4834774	1	4834774	1	4834774	1
GCF_016500765	5588876	90	62098.62	804101	503	0	0	332668	6	285961	9	82163	16
GCF_016507635	4939715	31	159345.65	998700	606	0	0	537337	4	356655	6	158879	10
GCF_016406035	4794853	37	129590.62	1366881	200	328	3	522158	3	426384	5	144920	9
GCF_016503265	5352299	159	33662.26	480523	209	0	0	248472	8	131166	14	32740	29
GCF_900079785	5048670	1	5048670.0	5048670	5048670	0	0	5048670	1	5048670	1	5048670	1
GCF_004153245	5205689	191	27254.92	208376	230	4092	42	86320	19	58900	33	19813	59
GCF_016505295	4597521	20	229876.05	1297105	590	0	0	633983	3	621492	4	427889	6
GCF_016500825	4804872	14	343205.14	1637120	1013	0	0	978681	2	681879	4	476373	5
GCF_016133805	5218246	111	47011.23	649810	272	0	0	427366	5	216617	9	80386	17
GCF_005281015	4907427	143	34317.67	482893	202	118	1	192140	8	109211	15	31934	30
GCF_902506715	5244444	113	46411.01	373419	127	0	0	159440	11	105958	19	37193	34
GCF_016505645	4872613	40	121815.32	1413569	515	0	0	400058	4	315652	6	119258	12
GCF_004004705	5623114	750	7497.49	145514	200	0	0	28072	57	15881	110	5057	232
GCF_905335675	5264916	37	142295.03	3060796	120	0	0	3060796	1	481840	3	132223	6
GCF_900169625	5447310	271	20100.77	297234	61	91	4	119711	17	72336	29	25035	53
GCF_018423195	5277059	574	9193.48	78591	200	24	3	19524	79	11527	148	5089	279
GCF_014855935	5269814	144	36595.93	339880	500	0	0	154965	12	108913	21	32336	39
GCF_001413035	5331765	151	35309.7	312747	200	0	0	110017	17	66485	29	37529	49
GCF_000582615	4907888	68	72174.82	364987	227	0	0	158049	9	125466	16	55975	27
GCF_009876715	4876310	27	180604.07	950562	1144	40	2	512108	4	371769	6	95320	11
GCF_013604545	5376234	5	1075246.8	4978770	7945	0	0	4978770	1	4978770	1	4978770	1
GCF_015135215	5402558	10	540255.8	4988881	2266	0	0	4988881	1	4988881	1	4988881	1
GCF_021440745	5079653	72	70550.74	721567	227	78	5	256654	6	121637	13	59621	24
GCF_016501285	5444336	33	164979.88	943002	584	0	0	746146	4	567594	5	105943	10
GCF_010365585	5273092	4	1318273.0	4695344	132825	0	0	4695344	1	4695344	1	254268	2
GCF_010597685	4972504	488	10189.56	316445	200	497	5	125342	14	89647	23	29866	44
GCF_003204265	6081860	9	675762.22	5262516	31764	0	0	5262516	1	5262516	1	250887	2
GCF_001037495	4951048	2	2475524.0	4199763	751285	624	3	4199763	1	4199763	1	751285	2
GCF_013724425	5373738	3	1791246.0	5082224	4386	0	0	5082224	1	5082224	1	5082224	1
GCF_905232515	5572228	5	1114445.6	5150246	3576	0	0	5150246	1	5150246	1	5150246	1
GCF_020341495	5013167	4	1253291.75	4870932	5508	100	1	4870932	1	4870932	1	4870932	1
GCF_017151475	5527406	896	6168.98	894699	200	95	1	676623	4	433363	6	38765	14
GCF_009876765	4874496	22	221568.0	951861	1975	1	1	571203	4	388798	6	160112	10
GCF_018445825	5361064	68	78839.18	777081	202	563	4	337489	5	252232	8	83687	17
GCF_016505025	4832604	27	178985.33	1084962	559	0	0	474741	4	250871	7	89955	14
GCF_905232555	5515133	6	919188.83	4961487	1335	0	0	4961487	1	4961487	1	290966	2
GCF_002417535	4905485	100	49054.85	754885	207	0	0	250864	7	165070	12	75064	19
GCF_016503115	4863507	29	167707.14	738482	1070	0	0	439509	4	311337	7	134963	12
GCF_018446995	5082798	116	43817.22	246551	254	580	5	109131	16	75000	28	29844	48
GCF_003687835	5374619	376	14294.2	127690	200	0	0	34861	45	23983	83	8609	156
ERQ0152	5374368	292	18405.37	297513	112	0	0	78578	21	54461	37	22421	68
GCF_902160945	4922627	62	79397.21	1040182	300	226	1	559481	4	405434	6	160521	9
GCF_014103735	5595568	21	266455.62	2873103	207	0	0	2873103	1	2286973	2	2286973	2
GCF_002252065	5513547	176	31326.97	257738	513	10	1	85542	21	61402	37	17201	68
GCF_016503575	4940384	37	133523.89	815392	635	0	0	336028	5	212298	9	96556	16
GCF_016502085	4969550	20	248477.5	1301311	1147	0	0	665661	3	516606	5	307579	7
GCF_002042945	5351791	51	104937.08	435136	257	0	0	200946	9	145048	15	67474	25
GCF_008373795	4878820	60	81313.67	559246	205	6	1	219061	6	172175	11	77733	19
GCF_018442425	5222884	64	81607.56	1009225	243	177	3	338383	5	200440	9	74220	18
GCF_019764095	5474791	36	152077.53	992813	1201	0	0	277378	5	196162	9	88189	17
GCF_002843195	4881935	49	99631.33	758583	515	26	3	330308	5	227326	9	78379	16
GCF_002239605	5430566	145	37452.18	285982	500	20	2	140613	14	62905	25	28338	49
GCF_013170055	5079610	65	78147.85	1619113	303	0	0	299123	4	176521	9	47776	20
GCF_001702455	5557564	4	1389391.0	5134500	18467	0	0	5134500	1	5134500	1	5134500	1
GCF_015668675	4869413	30	162313.77	822681	1316	105	2	430556	4	251126	7	116929	12
GCF_014802955	5301302	115	46098.28	374875	462	21	3	135762	13	87387	23	36507	41
GCF_016503685	4769644	35	136275.54	910311	746	0	0	425995	4	249328	7	94109	13
GCF_013705425	5415085	15	361005.67	4927528	713	0	0	4927528	1	4927528	1	4927528	1
GCF_013170035	5368699	160	33554.37	425573	243	0	0	94049	17	65697	30	25572	54
GCF_013797345	5112680	3	1704226.67	5099714	4386	0	0	5099714	1	5099714	1	5099714	1
GCF_013590555	5421619	5	1084323.8	5024564	7536	0	0	5024564	1	5024564	1	5024564	1
GCF_003665595	5343952	1	5343952.0	5343952	5343952	0	0	5343952	1	5343952	1	5343952	1
GCF_019802365	5546963	383	14482.93	900935	201	0	0	282344	7	158859	12	43791	24
GCF_018438555	5683177	289	19664.97	253471	216	184	4	56024	33	32356	60	12352	112
GCF_018447695	5040918	84	60010.93	456208	210	267	4	195364	9	114027	15	57957	27
GCF_018446095	5231895	119	43965.5	762053	208	836	7	337752	6	122237	11	59533	23
GCF_013796805	5494336	6	915722.67	5167268	3696	0	0	5167268	1	5167268	1	5167268	1
GCF_013371705	5285127	4	1321281.75	4997964	53573	0	0	4997964	1	4997964	1	4997964	1
GCF_003070705	5229602	197	26546.2	209049	513	0	0	64574	27	33659	49	14282	93
GCF_001413155	5330406	163	32701.88	274218	208	30	3	118002	17	66679	29	34944	51
GCF_003665615	5064975	3	1688325.0	4859315	71274	0	0	4859315	1	4859315	1	4859315	1
GCF_021228875	5082363	1	5082363.0	5082363	5082363	0	0	5082363	1	5082363	1	5082363	1
SD_9_B7	4849998	32	151562.44	1046964	141	0	0	739424	3	510302	5	338321	7
GCF_010590925	5139427	438	11733.85	865681	200	593	6	335596	5	154548	10	58204	20
GCF_002919795	5491361	160	34321.01	372296	501	0	0	115136	15	66061	27	20499	54
GCF_018446195	5078637	84	60459.96	747602	219	406	5	181678	8	123766	15	53260	27
GCF_009881185	4866760	22	221216.36	994636	2461	3	3	634362	3	512789	5	110309	10
GCF_013368465	5878493	5	1175698.6	5100877	97324	0	0	5100877	1	5100877	1	335291	2
GCF_016905635	5431835	204	26626.64	280841	217	0	0	90282	21	46058	38	19735	72
GCF_002923765	4824930	18	268051.67	1482787	1070	0	0	515942	3	350821	5	145613	8
GCF_016504805	4773122	26	183581.62	1203331	556	0	0	592561	3	376824	6	126573	10
