name	pMLST_scheme	pMLST
GCF_008693645	incf	 F-:A-:B-
GCF_000692115	incf	 F-:A-:B-
GCF_003362775	incf	 F-:A-:B-
GCF_001413125	incf	 F10:A-:B-
GCF_016894025	incf	 F-:A-:B-
GCF_020889185	incf	 F-:A-:B-
GCF_016504015	incf	 F-:A-:B-
GCF_018444505	incf	 F2:A-:B-
GCF_013726215	incf	 F-:A-:B-
GCF_020593155	incf	 F-:A-:B-
GCF_000982845	incf	 F-:A-:B-
GCF_009647535	incf	 F-:A-:B-
GCF_019731375	incf	 F-:A-:B-
GCF_001022685	incf	 F-:A-:B-
GCF_003665675	incf	 F-:A-:B-
GCF_009910785	incf	 F-:A-:B-
GCF_004331635	incf	 F-:A-:B-
GCF_009881155	incf	 F-:A-:B-
GCF_014802845	incf	 F-:A-:B70
GCF_016504005	incf	 F-:A-:B-
GCF_004305705	incf	 F-:A-:B-
GCF_016502965	incf	 F-:A-:B-
GCF_013747275	incf	 F-:A-:B70
GCF_015134935	incf	 F-:A-:B-
GCF_002114305	incf	 F-:A-:B-
GCF_905232395	incf	 F-:A-:B-
GCF_019270235	incf	 F-:A-:B-
GCF_016500765	incf	 K7:A-:B-
GCF_016507635	incf	 F-:A-:B-
GCF_016406035	incf	 F-:A-:B-
GCF_016503265	incf	 F-:A-:B-
GCF_900079785	incf	 F-:A-:B-
GCF_004153245	incf	 Y3:A-:B70
GCF_016505295	incf	 F-:A-:B-
GCF_016500825	incf	 F-:A-:B-
GCF_016133805	incf	 F-:A-:B-
GCF_005281015	incf	 F-:A-:B-
GCF_902506715	incf	 F-:A-:B-
GCF_016505645	incf	 F-:A-:B-
GCF_004004705	incf	 Y3:A-:B70
GCF_905335675	incf	 F-:A-:B-
GCF_900169625	incf	 F-:A-:B70
GCF_018423195	incf	 F-:A-:B-
GCF_014855935	incf	 F-:A-:B-
GCF_001413035	incf	 F10:A-:B-
GCF_000582615	incf	 F-:A-:B-
GCF_009876715	incf	 F-:A-:B-
GCF_013604545	incf	 F-:A-:B-
GCF_015135215	incf	 Y3:A10:B-
GCF_021440745	incf	 F-:A-:B-
GCF_016501285	incf	 F-:A-:B-
GCF_010365585	incf	 F-:A-:B-
GCF_010597685	incf	 F-:A-:B-
GCF_003204265	incf	 F2:A-:B36
GCF_001037495	incf	 F-:A-:B-
GCF_013724425	incf	 F-:A-:B-
GCF_905232515	incf	 F-:A-:B70
GCF_020341495	incf	 F-:A-:B-
GCF_017151475	incf	 F-:A-:B-
GCF_009876765	incf	 F-:A-:B-
GCF_018445825	incf	 F-:A-:B-
GCF_016505025	incf	 F-:A-:B-
GCF_905232555	incf	 F-:A-:B70
GCF_002417535	incf	 F-:A-:B-
GCF_016503115	incf	 F-:A-:B-
GCF_018446995	incf	 F-:A-:B70
GCF_003687835	incf	 F-:A-:B70
ERQ0152	incf	 F-:A-:B-
GCF_902160945	incf	 F-:A-:B-
GCF_014103735	incf	 F-:A-:B-
GCF_002252065	incf	 F-:A-:B-
GCF_016503575	incf	 F-:A-:B-
GCF_016502085	incf	 F-:A-:B-
GCF_002042945	incf	 F-:A-:B-
GCF_008373795	incf	 F-:A-:B-
GCF_018442425	incf	 F2:A-:B-
GCF_019764095	incf	 F-:A-:B-
GCF_002843195	incf	 F-:A-:B-
GCF_002239605	incf	 F-:A-:B-
GCF_013170055	incf	 F-:A-:B70
GCF_001702455	incf	 Y3:A-:B-
GCF_015668675	incf	 F-:A-:B-
GCF_014802955	incf	 F-:A-:B70
GCF_016503685	incf	 F-:A-:B-
GCF_013705425	incf	 F-:A-:B-
GCF_013170035	incf	 K7:A-:B-
GCF_013797345	incf	 F-:A-:B-
GCF_013590555	incf	 F-:A-:B-
GCF_003665595	incf	 F-:A-:B-
GCF_019802365	incf	 F-:A-:B-
GCF_018438555	incf	 F-:A-:B70
GCF_018447695	incf	 F-:A-:B-
GCF_018446095	incf	 F-:A-:B-
GCF_013796805	incf	 F-:A-:B-
GCF_013371705	incf	 F33:A-:B-
GCF_003070705	incf	 F-:A-:B-
GCF_001413155	incf	 F10:A-:B-
GCF_003665615	incf	 F-:A-:B-
GCF_021228875	incf	 F-:A-:B-
SD_9_B7	incf	 F-:A-:B-
GCF_010590925	incf	 F-:A-:B-
GCF_002919795	incf	 F100:A-:B-
GCF_018446195	incf	 F-:A-:B-
GCF_009881185	incf	 F-:A-:B-
GCF_013368465	incf	 F-:A-:B70
GCF_016905635	incf	 F-:A-:B-
GCF_002923765	incf	 F-:A-:B-
GCF_016504805	incf	 F-:A-:B-
GCF_003195445	incf	 F-:A-:B-
GCF_902807305	incf	 F-:A-:B-
GCF_004005165	incf	 F-:A-:B70
GCF_001952715	incf	 F-:A-:B-
GCF_013729795	incf	 F-:A-:B-
GCF_015673475	incf	 F-:A-:B-
GCF_020695525	incf	 F-:A-:B-
GCF_014104295	incf	 F-:A-:B-
GCF_902165615	incf	 F-:A-:B-
GCF_014855735	incf	 F-:A-:B-
GCF_018420725	incf	 F-:A-:B-
GCF_018441905	incf	 F-:A8:B-
GCF_005280875	incf	 F-:A-:B-
GCF_003665555	incf	 F-:A-:B-
GCF_004327735	incf	 F-:A-:B-
GCF_005280975	incf	 F-:A-:B-
GCF_012952665	incf	 F-:A-:B-
GCF_015674675	incf	 F-:A-:B-
GCF_017963565	incf	 F-:A-:B-
GCF_003665635	incf	 F-:A-:B-
GCF_014337315	incf	 Y3:A-:B-
GCF_900446885	incf	 F-:A-:B-
GCF_015138175	incf	 F-:A-:B-
GCF_013899035	incf	 F-:A-:B-
GCF_001413045	incf	 F10:A-:B-
GCF_902506645	incf	 F-:A-:B-
GCF_001413295	incf	 F-:A-:B-
GCF_013303045	incf	 F-:A-:B-
GCF_013738135	incf	 Y4:A-:B-
GCF_003665655	incf	 F-:A-:B-
GCF_016503245	incf	 F-:A-:B-
GCF_016504895	incf	 F-:A-:B-
GCF_016893685	incf	 F-:A-:B-
GCF_004146135	incf	 F-:A-:B-
GCF_902388105	incf	 F-:A-:B-
GCF_016505505	incf	 F-:A-:B-
GCF_002208985	incf	 F-:A-:B-
GCF_017114565	incf	 F4:A-:B-
GCF_016893705	incf	 F-:A-:B-
GCF_009939625	incf	 F-:A-:B-
GCF_008364635	incf	 F-:A-:B-
GCF_016504545	incf	 F-:A-:B-
GCF_016760555	incf	 F-:A-:B-
GCF_905337845	incf	 F-:A-:B-
GCF_016502145	incf	 F-:A-:B-
GCF_014218795	incf	 F-:A-:B-
GCF_014803235	incf	 F-:A-:B70
GCF_002871775	incf	 F-:A-:B70
GCF_013790835	incf	 F-:A-:B-
GCF_018323885	incf	 F-:A-:B-
GCF_014803225	incf	 F-:A-:B70
GCF_014803175	incf	 F-:A-:B70
GCF_016501505	incf	 F-:A-:B-
GCF_014712635	incf	 F-:A-:B-
GCF_021417225	incf	 F-:A-:B-
GCF_013706575	incf	 F-:A-:B-
GCF_019382615	incf	 F-:A-:B-
GCF_014856075	incf	 F-:A-:B-
GCF_001880795	incf	 F-:A-:B-
GCF_002918835	incf	 F-:A-:B-
GCF_013336895	incf	 Y3:A-:B-
GCF_005281125	incf	 F-:A-:B-
GCF_001037485	incf	 Y3:A-:B-
GCF_015135075	incf	 Y9:A-:B-
GCF_009660335	incf	 F-:A-:B-
GCF_018445725	incf	 F-:A-:B-
ERQ0161	incf	 F-:A-:B-
DB_3_F10	incf	 F-:A-:B-
GCF_019270195	incf	 F-:A-:B-
GCF_011077955	incf	 F-:A-:B-
GCF_019800135	incf	 F-:A-:B70
DB_5_F12	incf	 F-:A-:B-
GCF_000313895	incf	 Y3:A-:B-
GCF_001413075	incf	 F10:A-:B-
GCF_014855635	incf	 F-:A-:B-
GCF_016502245	incf	 F-:A-:B-
ERQ0310	incf	 F-:A-:B-
ERQ0230	incf	 F-:A-:B-
GCF_013458095	incf	 F-:A-:B-
GCF_013727235	incf	 F-:A-:B70
GCF_018440275	incf	 F-:A-:B-
GCF_016501915	incf	 Y3:A-:B70
GCF_016505565	incf	 F-:A-:B-
GCF_004004895	incf	 K4:A-:B70
GCF_018128425	incf	 F-:A-:B-
GCF_904859905	incf	 F-:A-:B-
ERQ0159	incf	 F-:A-:B70
GCF_019270455	incf	 F-:A-:B-
GCF_001880835	incf	 F-:A-:B-
GCF_016501085	incf	 Y3:A-:B70
GCF_001373155	incf	 F-:A-:B-
GCF_014903525	incf	 F-:A-:B-
GCF_019731875	incf	 F-:A-:B-
GCF_001037515	incf	 F-:A-:B-
GCF_016939595	incf	 F-:A-:B-
GCF_014803195	incf	 F-:A-:B70
GCF_002918505	incf	 F-:A-:B-
ERQ0225	incf	 F-:A-:B-
GCF_000398865	incf	 F-:A-:B-
GCF_017164125	incf	 F-:A-:B-
GCF_019443705	incf	 F-:A-:B-
GCF_016906165	incf	 F-:A-:B-
GCF_017151495	incf	 F-:A-:B-
GCF_013899405	incf	 F-:A-:B-
GCF_016503485	incf	 F-:A-:B-
GCF_014901845	incf	 F-:A-:B-
GCF_902160715	incf	 F-:A-:B-
GCF_016501525	incf	 F-:A-:B-
GCF_016501815	incf	 F-:A-:B-
GCF_003350185	incf	 F-:A-:B-
GCF_002151815	incf	 F-:A-:B-
GCF_004024365	incf	 F-:A-:B70
GCF_017151545	incf	 F-:A-:B-
GCF_013785085	incf	 F-:A-:B-
GCF_000981805	incf	 F-:A-:B-
GCF_008180565	incf	 F-:A-:B-
GCF_902506735	incf	 F-:A-:B-
SD_5_D4	incf	 F-:A-:B-
GCF_004005235	incf	 Y3:A-:B70
GCF_004004715	incf	 Y3:A-:B70
GCF_014230205	incf	 F-:A-:B-
GCF_900461175	incf	 F-:A-:B-
GCF_004322975	incf	 F-:A-:B-
GCF_002289385	incf	 F-:A-:B-
GCF_016503835	incf	 F-:A-:B-
GCF_013743055	incf	 F-:A-:B-
GCF_019382495	incf	 F-:A-:B-
GCF_001471655	incf	 F-:A-:B-
GCF_019270255	incf	 F-:A-:B-
GCF_013786345	incf	 F-:A-:B-
GCF_016501885	incf	 F-:A-:B-
GCF_013337065	incf	 F-:A-:B-
ERQ0189	incf	 F-:A-:B-
GCF_002918535	incf	 F-:A-:B-
GCF_905232605	incf	 F-:A-:B70
GCF_019448475	incf	 F-:A8:B-
SG18_100_2_S18	incf	 F-:A-:B-
ERQ0224	incf	 F-:A-:B-
GCF_016504055	incf	 F-:A-:B-
GCF_018441215	incf	 F-:A-:B70
GCF_016507865	incf	 F-:A-:B-
GCF_013733095	incf	 F-:A-:B-
GCF_000714305	incf	 F-:A-:B-
GCF_013826505	incf	 F-:A-:B-
GCF_004331575	incf	 F-:A-:B-
GCF_900446895	incf	 F-:A-:B-
GCF_019731005	incf	 F-:A-:B-
GCF_009363175	incf	 F-:A-:B-
ERQ0278	incf	 F-:A-:B-
GCF_019270295	incf	 F-:A-:B-
GCF_000835925	incf	 F21:A-:B-
GCF_019584545	incf	 F-:A-:B-
GCF_019048065	incf	 F-:A-:B-
GCF_011064845	incf	 F-:A-:B-
GCF_017151535	incf	 F-:A-:B-
GCF_001022275	incf	 F-:A-:B70
SG18_223_S110	incf	 F-:A-:B-
GCF_013395115	incf	 F-:A-:B-
GCF_015669215	incf	 F-:A-:B-
GCF_016501265	incf	 F-:A-:B-
GCF_001689745	incf	 F-:A-:B-
GCF_004331545	incf	 F-:A-:B-
GCF_016500895	incf	 F-:A-:B-
GCF_013168975	incf	 F-:A-:B-
GCF_014337275	incf	 Y4:A-:B-
GCF_004344985	incf	 F-:A-:B70
GCF_005281055	incf	 F-:A-:B-
GCF_013798115	incf	 F-:A-:B-
GCF_016500445	incf	 F-:A-:B-
GCF_004327825	incf	 F-:A-:B-
GCF_016894305	incf	 F-:A-:B-
GCF_019655555	incf	 F-:A-:B-
GCF_003812345	incf	 F-:A-:B-
GCF_905232695	incf	 F-:A-:B70
GCF_016501625	incf	 F-:A-:B-
GCF_016504665	incf	 F-:A-:B-
GCF_016905745	incf	 F-:A-:B-
GCF_016503785	incf	 F-:A-:B-
GCF_003175795	incf	 F-:A-:B-
GCF_014103235	incf	 F-:A-:B-
GCF_020710145	incf	 F-:A-:B-
ERQ0674	incf	 Y3:A-:B-
GCF_916618775	incf	 F-:A-:B-
GCF_004181935	incf	 F-:A-:B70
GCF_016501425	incf	 F-:A-:B-
GCF_018919545	incf	 F-:A-:B-
GCF_016894145	incf	 F-:A-:B-
ERQ0259	incf	 F-:A-:B-
GCF_016500465	incf	 F-:A-:B-
GCF_009649895	incf	 F-:A-:B-
GCF_016503805	incf	 F-:A-:B-
GCF_018422965	incf	 F-:A-:B-
GCF_016502995	incf	 F-:A-:B-
GCF_013589875	incf	 F-:A-:B-
GCF_900520375	incf	 F2:A-:B-
GCF_901456225	incf	 F-:A-:B-
GCF_016505165	incf	 F4:A-:B-
GCF_016505285	incf	 F-:A-:B-
GCF_016905585	incf	 F-:A-:B-
GCF_013890595	incf	 F-:A-:B-
GCF_002393245	incf	 F-:A-:B-
GCF_002934505	incf	 F-:A-:B-
GCF_014596895	incf	 F-:A-:B-
GCF_001412755	incf	 F10:A-:B-
GCF_018443215	incf	 F-:A-:B-
GCF_016507955	incf	 F-:A-:B-
GCF_002252025	incf	 K14:A-:B-
GCF_014189355	incf	 F-:A-:B70
GCF_013883595	incf	 F-:A-:B-
GCF_002151775	incf	 F-:A-:B-
GCF_003184045	incf	 F-:A-:B-
GCF_018067665	incf	 F-:A-:B-
SD_9_A7	incf	 F-:A-:B-
GCF_016679915	incf	 F-:A13:B-
GCF_018107715	incf	 F-:A-:B-
GCF_018441745	incf	 F2:A-:B-
GCF_016502025	incf	 F-:A-:B-
GCF_020271725	incf	 F-:A8:B-
GCF_016500775	incf	 F-:A-:B-
GCF_015137255	incf	 F-:A10:B-
GCF_001413235	incf	 F-:A-:B-
GCF_019802385	incf	 F-:A-:B-
GCF_012843215	incf	 F-:A-:B-
GCF_001552875	incf	 F-:A-:B-
GCF_900451665	incf	 F-:A-:B-
GCF_016507605	incf	 F-:A-:B-
GCF_009881195	incf	 F-:A-:B-
GCF_001413275	incf	 F-:A-:B-
ERQ0217	incf	 F-:A-:B70
GCF_016503745	incf	 F-:A-:B-
GCF_003818115	incf	 F-:A-:B-
GCF_014903475	incf	 Y3:A-:B-
GCF_018439105	incf	 F-:A-:B70
GCF_013337685	incf	 F-:A-:B-
GCF_001057775	incf	 F-:A-:B-
GCF_013816655	incf	 F-:A-:B-
GCF_016505255	incf	 K14:A-:B-
ERQ0155	incf	 F-:A-:B70
GCF_008086465	incf	 F-:A-:B-
GCF_902387665	incf	 F-:A-:B-
GCF_018439185	incf	 F-:A-:B-
SG18_229_S54	incf	 F-:A-:B-
GCF_016505055	incf	 F-:A-:B-
GCF_020559425	incf	 F-:A-:B-
SG18_8_S1	incf	 F-:A-:B-
GCF_014802885	incf	 F-:A-:B70
GCF_004005035	incf	 Y3:A-:B70
GCF_016894045	incf	 F-:A-:B-
GCF_021440245	incf	 F-:A-:B-
ERQ0681	incf	 Y3:A-:B70
GCF_002918455	incf	 F-:A-:B-
GCF_016500385	incf	 F-:A-:B-
GCF_016504885	incf	 F-:A-:B-
GCF_020215765	incf	 F-:A8:B-
GCF_000826205	incf	 F-:A-:B-
GCF_015668205	incf	 F-:A-:B-
GCF_902377535	incf	 F-:A-:B-
GCF_018441765	incf	 F2:A-:B-
GCF_013786025	incf	 F-:A-:B-
GCF_902807175	incf	 F-:A-:B-
GCF_016503095	incf	 F-:A-:B-
GCF_020215805	incf	 F-:A8:B-
GCF_016503305	incf	 F-:A-:B-
GCF_013786565	incf	 F-:A-:B-
GCF_017151595	incf	 F-:A-:B-
GCF_004005615	incf	 Y3:A-:B70
GCF_019660585	incf	 F-:A-:B-
GCF_002919485	incf	 F-:A-:B-
GCF_016507625	incf	 F-:A-:B-
GCF_004181905	incf	 F-:A-:B-
GCF_009881175	incf	 F-:A-:B-
GCF_005281195	incf	 F-:A-:B-
GCF_014170055	incf	 F-:A-:B70
GCF_011603985	incf	 F-:A-:B-
GCF_002075345	incf	 F-:A-:B-
GCF_017151515	incf	 F-:A-:B-
GCF_016504785	incf	 F-:A-:B-
GCF_014855595	incf	 F-:A-:B-
GCF_014855645	incf	 F-:A-:B-
GCF_016893985	incf	 F-:A-:B-
GCF_018449455	incf	 F-:A-:B-
GCF_013169475	incf	 F-:A-:B70
GCF_019660945	incf	 Y3:A-:B70
GCF_001273815	incf	 F-:A-:B-
GCF_014903115	incf	 F-:A-:B-
GCF_019645955	incf	 F-:A-:B-
GCF_016500495	incf	 F-:A-:B-
ERQ0211	incf	 F-:A-:B-
GCF_013726615	incf	 F-:A-:B-
GCF_014855715	incf	 F-:A-:B-
GCF_014802855	incf	 F-:A-:B70
GCF_016501315	incf	 F-:A-:B-
GCF_001546305	incf	 F-:A-:B-
GCF_016504585	incf	 F-:A-:B-
GCF_014856005	incf	 F-:A-:B-
GCF_000936345	incf	 F-:A-:B-
GCF_013336865	incf	 F-:A-:B-
GCF_009648235	incf	 F-:A-:B-
GCF_016505095	incf	 F-:A-:B-
GCF_009721615	incf	 F-:A-:B-
GCF_003665535	incf	 F-:A-:B-
GCF_009821535	incf	 F-:A13:B-
GCF_013748235	incf	 F-:A-:B-
GCF_018066625	incf	 F-:A-:B-
GCF_019048045	incf	 F-:A-:B-
GCF_016504145	incf	 F-:A-:B-
GCF_905330765	incf	 F-:A-:B-
GCF_013707835	incf	 F-:A-:B-
GCF_000809165	incf	 F40:A-:B-
GCF_018441785	incf	 F-:A-:B-
GCF_000783995	incf	 F-:A-:B-
GCF_018422725	incf	 F-:A-:B-
GCF_016503885	incf	 F-:A-:B70
GCF_001718055	incf	 F-:A-:B70
GCF_018883525	incf	 F-:A-:B-
GCF_016501955	incf	 F-:A-:B-
GCF_001413115	incf	 F10:A-:B-
GCF_004004645	incf	 Y3:A-:B70
GCF_014103715	incf	 F-:A-:B-
GCF_000208765	incf	 F-:A-:B-
GCF_013336955	incf	 Y3:A-:B70
GCF_014103885	incf	 Y9:A-:B-
GCF_018066575	incf	 F-:A-:B70
GCF_013814485	incf	 F-:A-:B-
GCF_002786865	incf	 F-:A-:B-
GCF_019382635	incf	 F-:A-:B-
GCF_015674725	incf	 F-:A-:B-
ERQ0677	incf	 Y3:A-:B-
GCF_002934585	incf	 K21:A-:B-
GCF_018439765	incf	 F-:A-:B-
GCF_016114665	incf	 F-:A-:B-
GCF_013739755	incf	 F-:A-:B70
GCF_016507745	incf	 F-:A-:B-
GCF_003938795	incf	 F59:A-:B-
GCF_000786265	incf	 F-:A-:B-
ERQ0046	incf	 F-:A-:B-
GCF_013785525	incf	 F-:A-:B-
ERQ0192	incf	 F-:A-:B-
ERQ0241	incf	 K14:A-:B-
GCF_013738915	incf	 F-:A-:B-
GCF_011030295	incf	 Y4:A-:B36
GCF_002903305	incf	 Y3:A-:B70
GCF_001058675	incf	 F-:A-:B-
GCF_004005085	incf	 F-:A-:B-
GCF_000734905	incf	 F-:A-:B-
GCF_013783065	incf	 F-:A-:B-
GCF_001482545	incf	 F-:A-:B-
GCF_021440705	incf	 F-:A-:B-
GCF_016504155	incf	 F-:A-:B-
GCF_001412815	incf	 F-:A-:B-
GCF_016504355	incf	 F-:A-:B-
GCF_019659965	incf	 F-:A-:B-
GCF_016501455	incf	 Y3:A-:B-
GCF_006965505	incf	 F2:A-:B-
GCF_002252125	incf	 K14:A-:B-
GCF_016502155	incf	 F-:A-:B-
GCF_001880915	incf	 F-:A-:B-
GCF_013336965	incf	 F-:A-:B-
GCF_002151695	incf	 F-:A-:B-
GCF_007004285	incf	 Y3:A-:B70
GCF_016502205	incf	 F-:A-:B-
GCF_004684345	incf	 F-:A-:B-
GCF_021417185	incf	 F34:A-:B-
GCF_016505545	incf	 F-:A-:B-
GCF_020639355	incf	 F-:A-:B70
GCF_013728515	incf	 F-:A-:B36
GCF_014101305	incf	 F-:A-:B-
GCF_018035235	incf	 F-:A-:B-
GCF_019800325	incf	 F-:A-:B-
GCF_003795375	incf	 F-:A-:B-
GCF_008931505	incf	 Y3:A-:B70
GCF_019660705	incf	 F-:A-:B70
GCF_900446835	incf	 F-:A-:B-
GCF_013889015	incf	 F-:A-:B-
GCF_016894065	incf	 F-:A-:B-
GCF_901456305	incf	 F-:A-:B-
GCF_901456265	incf	 F-:A-:B-
GCF_016504165	incf	 F-:A-:B-
GCF_013791465	incf	 F-:A-:B70
GCF_009664025	incf	 F-:A-:B-
GCF_018438625	incf	 F2:A-:B-
GCF_016503905	incf	 F-:A-:B-
GCF_013791615	incf	 F-:A-:B-
GCF_000312465	incf	 F-:A-:B-
GCF_004792475	incf	 F-:A-:B-
GCF_000739675	incf	 F-:A-:B-
GCF_004331445	incf	 F-:A-:B-
GCF_003938785	incf	 F-:A-:B-
GCF_016500695	incf	 K7:A-:B-
GCF_015356495	incf	 F-:A-:B-
GCF_014725915	incf	 F-:A-:B70
GCF_018446915	incf	 F-:A-:B70
GCF_005281345	incf	 F-:A-:B-
GCF_006937845	incf	 F-:A-:B70
GCF_014103415	incf	 F-:A-:B-
GCF_015965415	incf	 F-:A-:B-
GCF_900446955	incf	 F-:A-:B-
GCF_020889405	incf	 F-:A-:B-
GCF_013732395	incf	 F-:A-:B-
GCF_013336855	incf	 F-:A-:B70
GCF_003812405	incf	 F-:A-:B-
GCF_002864025	incf	 K3:A-:B-
GCF_013336845	incf	 F-:A-:B-
GCF_016507845	incf	 F-:A-:B-
GCF_018252635	incf	 F-:A-:B-
GCF_004146055	incf	 F-:A-:B70
GCF_018257795	incf	 F-:A-:B-
GCF_001306025	incf	 F-:A-:B-
GCF_014856085	incf	 F-:A-:B-
GCF_013784065	incf	 F-:A-:B-
GCF_013899365	incf	 F-:A-:B-
GCF_016859885	incf	 F-:A-:B-
GCF_014596815	incf	 Y3:A-:B-
GCF_018107785	incf	 F-:A-:B70
GCF_005280955	incf	 F-:A-:B-
GCF_015668035	incf	 F-:A-:B-
GCF_014104105	incf	 F-:A-:B-
GCF_900460985	incf	 F-:A-:B-
GCF_015208815	incf	 Y4:A-:B36
GCF_900079995	incf	 F-:A-:B-
GCF_012955585	incf	 F-:A-:B-
GCF_002947035	incf	 Y3:A-:B70
GCF_015353115	incf	 F-:A-:B-
GCF_013748855	incf	 F-:A-:B-
GCF_003937345	incf	 F100:A-:B-
GCF_012952645	incf	 K7:A-:B-
GCF_016503955	incf	 Y3:A-:B70
GCF_001276125	incf	 F-:A-:B-
ERQ0162	incf	 F-:A-:B-
GCF_016504225	incf	 F-:A-:B-
GCF_008802955	incf	 F-:A-:B-
GCF_014802925	incf	 F-:A-:B70
GCF_900169695	incf	 F-:A-:B70
GCF_005280935	incf	 F-:A-:B-
GCF_021503935	incf	 F-:A-:B-
GCF_018443315	incf	 F-:A-:B-
GCF_018279205	incf	 F-:A-:B-
GCF_016504905	incf	 F-:A-:B-
GCF_016500715	incf	 F-:A-:B-
GCF_004103775	incf	 Y3:A-:B70
GCF_016893845	incf	 F-:A-:B-
GCF_013360255	incf	 F-:A-:B-
GCF_902363265	incf	 F-:A-:B-
GCF_013389635	incf	 F-:A-:B-
SG18_227_S53	incf	 F-:A-:B-
GCF_002073755	incf	 F-:A-:B-
SG18_138_2_S33	incf	 F-:A-:B-
GCF_015672735	incf	 F-:A-:B-
GCF_015667445	incf	 F-:A-:B-
GCF_004005575	incf	 Y3:A-:B70
GCF_013781945	incf	 F-:A-:B-
GCF_003019835	incf	 F-:A-:B-
GCF_003571565	incf	 F-:A-:B-
GCF_001586835	incf	 F-:A-:B-
GCF_001058505	incf	 F-:A-:B-
GCF_014104015	incf	 F-:A-:B-
GCF_016500665	incf	 F-:A-:B-
GCF_009856695	incf	 F-:A-:B-
GCF_002918865	incf	 F-:A-:B-
GCF_003114935	incf	 F-:A8:B-
GCF_006385635	incf	 Y3:A-:B-
GCF_013727455	incf	 F-:A-:B70
GCF_013740875	incf	 F-:A-:B-
GCF_002918875	incf	 F-:A-:B-
GCF_017151445	incf	 K2:A-:B-
GCF_016505325	incf	 F-:A-:B-
GCF_005406305	incf	 F-:A-:B-
GCF_001413335	incf	 F-:A-:B-
GCF_017353275	incf	 F-:A-:B-
GCF_001316675	incf	 F-:A-:B36
GCF_016505585	incf	 F-:A-:B-
GCF_021441345	incf	 F-:A-:B-
GCF_003226155	incf	 F-:A-:B-
GCF_905337805	incf	 F-:A-:B-
GCF_016505195	incf	 F-:A-:B-
GCF_000521945	incf	 F-:A-:B-
GCF_015910405	incf	 F-:A-:B-
GCF_002919825	incf	 K14:A-:B-
GCF_018917665	incf	 F-:A-:B-
GCF_009832525	incf	 F-:A-:B-
GCF_018106185	incf	 F-:A-:B70
GCF_011030065	incf	 Y4:A-:B36
GCF_021417245	incf	 Y3:A-:B70
GCF_017086505	incf	 F-:A-:B-
GCF_002249995	incf	 K2:A-:B70
GCF_014332835	incf	 F-:A-:B-
GCF_016505495	incf	 F-:A-:B-
GCF_016811995	incf	 F-:A-:B-
GCF_016501445	incf	 F-:A-:B-
GCF_900461045	incf	 F-:A-:B-
GCF_021440885	incf	 F-:A-:B-
GCF_000786275	incf	 F-:A-:B-
GCF_000972645	incf	 F-:A-:B-
GCF_013267145	incf	 F-:A-:B-
GCF_009876825	incf	 F-:A-:B-
GCF_001413165	incf	 F10:A-:B-
GCF_002918935	incf	 F-:A-:B-
GCF_013729995	incf	 F-:A-:B70
GCF_001067775	incf	 F-:A-:B-
GCF_014803145	incf	 F-:A-:B70
GCF_900636015	incf	 F-:A-:B-
GCF_014103835	incf	 F-:A-:B-
GCF_001858105	incf	 F-:A-:B-
GCF_009907085	incf	 F-:A-:B-
GCF_001546325	incf	 F-:A-:B-
GCF_016503505	incf	 F-:A-:B-
GCF_012102405	incf	 F-:A-:B-
GCF_902160995	incf	 F-:A-:B-
GCF_019270275	incf	 F-:A-:B-
GCF_014855985	incf	 F-:A-:B-
GCF_016505035	incf	 F-:A-:B-
GCF_002919425	incf	 F-:A-:B-
GCF_016503225	incf	 F-:A-:B-
GCF_013615435	incf	 F-:A-:B70
GCF_018421745	incf	 F-:A-:B-
GCF_008931485	incf	 Y3:A-:B70
GCF_910573735	incf	 F21:A-:B-
GCF_016504925	incf	 F-:A-:B-
GCF_013786205	incf	 F-:A-:B-
GCF_002738435	incf	 F-:A-:B-
GCF_013781985	incf	 F-:A-:B-
GCF_019655655	incf	 F-:A-:B-
ERQ0572	incf	 F-:A-:B-
GCF_018441435	incf	 F-:A-:B-
GCF_005281245	incf	 F-:A-:B-
GCF_001276105	incf	 F-:A-:B-
GCF_019803045	incf	 F-:A-:B-
GCF_012955545	incf	 F-:A-:B-
GCF_014103585	incf	 F-:A-:B70
ERQ0251	incf	 F-:A-:B70
GCF_013781965	incf	 F-:A-:B-
GCF_014856095	incf	 F-:A-:B-
ERQ0672	incf	 Y3:A-:B-
GCF_011030315	incf	 F-:A-:B-
GCF_002211705	incf	 F-:A-:B-
GCF_000937455	incf	 Y3:A-:B70
ERQ0169	incf	 F-:A-:B-
SD_9_C7	incf	 F-:A-:B-
GCF_016505185	incf	 F-:A-:B-
GCF_014105665	incf	 F-:A-:B-
GCF_000398825	incf	 F-:A-:B-
GCF_000155975	incf	 F-:A-:B-
GCF_019265365	incf	 F-:A-:B-
GCF_016504725	incf	 F-:A-:B-
GCF_005280815	incf	 F-:A-:B-
DB_3_D1	incf	 F-:A-:B-
GCF_013737455	incf	 F-:A-:B-
SG18_109_2_S19	incf	 F-:A-:B-
GCF_000238735	incf	 F-:A-:B-
GCF_018439905	incf	 F-:A-:B-
GCF_016503695	incf	 F-:A-:B-
GCF_001034445	incf	 F-:A-:B70
GCF_019659885	incf	 Y3:A-:B70
GCF_013345705	incf	 F110:A-:B-
GCF_013751895	incf	 F-:A-:B-
GCF_008364645	incf	 F-:A-:B-
