name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
ERQ0233	  1.90	3	1	G	547	              Enterobacter
ERQ0233	  1.27	2	0	G1	354276	                Enterobacter cloacae complex
ERQ0233	  0.63	1	0	S	158836	                  Enterobacter hormaechei
ERQ0233	  0.63	1	1	S1	301105	                    Enterobacter hormaechei subsp. hormaechei
ERQ0233	  0.63	1	1	S	208224	                  Enterobacter kobei
ERQ0233	  1.27	2	0	G	561	              Escherichia
ERQ0233	  1.27	2	2	S	562	                Escherichia coli
ERQ0233	  0.63	1	0	D1	1783272	      Terrabacteria group
ERQ0233	  0.63	1	0	P	201174	        Actinobacteria
ERQ0233	  0.63	1	1	C	1760	          Actinobacteria
ERQ0241	  0.31	1	1	U	0	unclassified
ERQ0241	 99.69	320	0	R	1	root
ERQ0241	 99.69	320	0	R1	131567	  cellular organisms
ERQ0241	 99.69	320	10	D	2	    Bacteria
ERQ0241	 96.57	310	9	P	1224	      Proteobacteria
ERQ0241	 93.77	301	10	C	1236	        Gammaproteobacteria
ERQ0241	 90.03	289	16	O	91347	          Enterobacterales
ERQ0241	 85.05	273	65	F	543	            Enterobacteriaceae
ERQ0241	 54.83	176	26	G	544	              Citrobacter
ERQ0241	 44.86	144	4	G1	1344959	                Citrobacter freundii complex
ERQ0241	 43.61	140	135	S	546	                  Citrobacter freundii
ERQ0241	  1.56	5	5	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
ERQ0241	  1.87	6	0	G1	2644389	                unclassified Citrobacter
ERQ0241	  0.62	2	2	S	2742677	                  Citrobacter sp. RHBSTW-01013
ERQ0241	  0.62	2	2	S	2716879	                  Citrobacter sp. Y3
ERQ0241	  0.31	1	1	S	2546350	                  Citrobacter sp. LY-1
ERQ0241	  0.31	1	1	S	2683822	                  Citrobacter sp. 172116965
ERQ0241	  4.98	16	0	G	570	              Klebsiella
ERQ0241	  2.18	7	7	S	573	                Klebsiella pneumoniae
ERQ0241	  1.87	6	6	S	1134687	                Klebsiella michiganensis
ERQ0241	  0.31	1	1	S	244366	                Klebsiella variicola
ERQ0241	  0.31	1	1	S	1463165	                Klebsiella quasipneumoniae
ERQ0241	  0.31	1	0	G1	2608929	                unclassified Klebsiella
ERQ0241	  0.31	1	1	S	2675726	                  Klebsiella sp. WP8-S18-ESBL-06
ERQ0241	  1.87	6	0	G	590	              Salmonella
ERQ0241	  1.87	6	1	S	28901	                Salmonella enterica
ERQ0241	  1.56	5	2	S1	59201	                  Salmonella enterica subsp. enterica
ERQ0241	  0.62	2	1	S2	28150	                    Salmonella enterica subsp. enterica serovar Senftenberg
ERQ0241	  0.31	1	1	S3	1399047	                      Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN004025
ERQ0241	  0.31	1	1	S2	28142	                    Salmonella enterica subsp. enterica serovar Berta
ERQ0241	  1.25	4	0	G	547	              Enterobacter
ERQ0241	  0.62	2	0	G1	354276	                Enterobacter cloacae complex
ERQ0241	  0.31	1	1	S	550	                  Enterobacter cloacae
ERQ0241	  0.31	1	1	S	1812935	                  Enterobacter roggenkampii
ERQ0241	  0.62	2	0	G1	2608935	                unclassified Enterobacter
ERQ0241	  0.31	1	1	S	2742639	                  Enterobacter sp. RHBSTW-00175
ERQ0241	  0.31	1	1	S	2596949	                  Enterobacter sp. E76
ERQ0241	  0.93	3	0	G	561	              Escherichia
ERQ0241	  0.93	3	3	S	562	                Escherichia coli
ERQ0241	  0.62	2	0	G	160674	              Raoultella
ERQ0241	  0.31	1	1	S	575	                Raoultella planticola
ERQ0241	  0.31	1	1	S	54291	                Raoultella ornithinolytica
ERQ0241	  0.31	1	0	F1	191675	              Enterobacteriaceae incertae sedis
ERQ0241	  0.31	1	0	F2	84563	                ant, tsetse, mealybug, aphid, etc. endosymbionts
ERQ0241	  0.31	1	0	F3	146507	                  aphid secondary symbionts
ERQ0241	  0.31	1	0	G	568987	                    Candidatus Hamiltonella
ERQ0241	  0.31	1	1	S	138072	                      Candidatus Hamiltonella defensa
ERQ0241	  0.62	2	0	O	72274	          Pseudomonadales
ERQ0241	  0.31	1	0	F	468	            Moraxellaceae
ERQ0241	  0.31	1	0	G	469	              Acinetobacter
ERQ0241	  0.31	1	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
ERQ0241	  0.31	1	1	S	470	                  Acinetobacter baumannii
ERQ0241	  0.31	1	0	F	135621	            Pseudomonadaceae
ERQ0241	  0.31	1	0	G	286	              Pseudomonas
ERQ0241	  0.31	1	0	G1	136841	                Pseudomonas aeruginosa group
ERQ0241	  0.31	1	0	S	287	                  Pseudomonas aeruginosa
ERQ0241	  0.31	1	1	S1	381754	                    Pseudomonas aeruginosa PA7
ERQ0243	  2.32	6	6	U	0	unclassified
ERQ0243	 97.68	253	0	R	1	root
ERQ0243	 97.68	253	0	R1	131567	  cellular organisms
ERQ0243	 97.68	253	10	D	2	    Bacteria
ERQ0243	 93.82	243	1	P	1224	      Proteobacteria
ERQ0243	 93.44	242	9	C	1236	        Gammaproteobacteria
ERQ0243	 89.58	232	20	O	91347	          Enterobacterales
ERQ0243	 80.69	209	42	F	543	            Enterobacteriaceae
ERQ0243	 54.05	140	17	G	544	              Citrobacter
ERQ0243	 45.17	117	1	G1	1344959	                Citrobacter freundii complex
ERQ0243	 44.40	115	106	S	546	                  Citrobacter freundii
ERQ0243	  3.47	9	9	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
ERQ0243	  0.39	1	1	S	2077147	                  Citrobacter freundii complex sp. CFNIH3
ERQ0243	  1.93	5	1	G1	2644389	                unclassified Citrobacter
ERQ0243	  0.39	1	1	S	2742632	                  Citrobacter sp. RHBSTW-00053
ERQ0243	  0.39	1	1	S	2742647	                  Citrobacter sp. RHBSTW-00424
ERQ0243	  0.39	1	1	S	2683822	                  Citrobacter sp. 172116965
ERQ0243	  0.39	1	1	S	2697370	                  Citrobacter sp. LUTT5
ERQ0243	  0.39	1	0	S	35703	                Citrobacter amalonaticus
ERQ0243	  0.39	1	1	S1	1261127	                  Citrobacter amalonaticus Y19
ERQ0243	  5.41	14	1	G	570	              Klebsiella
ERQ0243	  3.09	8	2	S	573	                Klebsiella pneumoniae
ERQ0243	  2.32	6	6	S1	72407	                  Klebsiella pneumoniae subsp. pneumoniae
ERQ0243	  0.39	1	1	S	548	                Klebsiella aerogenes
ERQ0243	  0.39	1	1	S	1134687	                Klebsiella michiganensis
ERQ0243	  0.39	1	1	S	1463165	                Klebsiella quasipneumoniae
ERQ0243	  0.39	1	1	S	2153354	                Klebsiella huaxiensis
ERQ0243	  0.39	1	0	G1	2608929	                unclassified Klebsiella
ERQ0243	  0.39	1	1	S	2675726	                  Klebsiella sp. WP8-S18-ESBL-06
ERQ0243	  2.32	6	0	G	547	              Enterobacter
ERQ0243	  2.32	6	1	G1	354276	                Enterobacter cloacae complex
ERQ0243	  0.77	2	2	S	1812935	                  Enterobacter roggenkampii
ERQ0243	  0.39	1	0	S	61645	                  Enterobacter asburiae
ERQ0243	  0.39	1	1	S1	1421338	                    Enterobacter asburiae L1
ERQ0243	  0.39	1	1	S	158836	                  Enterobacter hormaechei
ERQ0243	  0.39	1	1	S	208224	                  Enterobacter kobei
ERQ0243	  1.54	4	0	G	590	              Salmonella
ERQ0243	  1.54	4	2	S	28901	                Salmonella enterica
ERQ0243	  0.77	2	0	S1	59201	                  Salmonella enterica subsp. enterica
ERQ0243	  0.77	2	1	S2	28150	                    Salmonella enterica subsp. enterica serovar Senftenberg
ERQ0243	  0.39	1	1	S3	1399047	                      Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN004025
ERQ0243	  1.16	3	0	G	561	              Escherichia
ERQ0243	  1.16	3	3	S	562	                Escherichia coli
ERQ0243	  1.16	3	0	F	1903411	            Yersiniaceae
ERQ0243	  0.77	2	0	G	613	              Serratia
ERQ0243	  0.77	2	2	S	615	                Serratia marcescens
ERQ0243	  0.39	1	0	G	629	              Yersinia
ERQ0243	  0.39	1	1	S	29485	                Yersinia rohdei
ERQ0243	  0.39	1	0	O	135624	          Aeromonadales
ERQ0243	  0.39	1	0	F	84642	            Aeromonadaceae
ERQ0243	  0.39	1	0	G	642	              Aeromonas
ERQ0243	  0.39	1	0	S	651	                Aeromonas media
ERQ0243	  0.39	1	1	S1	1208104	                  Aeromonas media WS
ERQ0246	  0.56	1	1	U	0	unclassified
ERQ0246	 99.44	176	0	R	1	root
ERQ0246	 99.44	176	0	R1	131567	  cellular organisms
ERQ0246	 99.44	176	3	D	2	    Bacteria
ERQ0246	 97.74	173	8	P	1224	      Proteobacteria
ERQ0246	 93.22	165	8	C	1236	        Gammaproteobacteria
ERQ0246	 88.70	157	17	O	91347	          Enterobacterales
ERQ0246	 79.10	140	25	F	543	            Enterobacteriaceae
ERQ0246	 59.32	105	30	G	544	              Citrobacter
ERQ0246	 35.59	63	14	G1	2644389	                unclassified Citrobacter
ERQ0246	  3.95	7	7	S	2742647	                  Citrobacter sp. RHBSTW-00424
ERQ0246	  3.39	6	6	S	2546350	                  Citrobacter sp. LY-1
ERQ0246	  2.82	5	5	S	184912	                  Citrobacter sp. TSA-1
ERQ0246	  2.26	4	4	S	2742670	                  Citrobacter sp. RHBSTW-00903
ERQ0246	  2.26	4	4	S	2742648	                  Citrobacter sp. RHBSTW-00446
ERQ0246	  1.69	3	3	S	2742668	                  Citrobacter sp. RHBSTW-00887
ERQ0246	  1.69	3	3	S	2742653	                  Citrobacter sp. RHBSTW-00524
ERQ0246	  1.69	3	3	S	2742678	                  Citrobacter sp. RHBSTW-01044
ERQ0246	  1.13	2	2	S	2562449	                  Citrobacter sp. SNU WT2
ERQ0246	  1.13	2	2	S	2742675	                  Citrobacter sp. RHBSTW-00986
ERQ0246	  1.13	2	2	S	2683822	                  Citrobacter sp. 172116965
ERQ0246	  1.13	2	2	S	2742667	                  Citrobacter sp. RHBSTW-00881
ERQ0246	  1.13	2	2	S	2742627	                  Citrobacter sp. RHB36-C18
ERQ0246	  0.56	1	1	S	2742638	                  Citrobacter sp. RHBSTW-00137
ERQ0246	  0.56	1	1	S	2742655	                  Citrobacter sp. RHBSTW-00570
ERQ0246	  0.56	1	1	S	2742661	                  Citrobacter sp. RHBSTW-00678
ERQ0246	  0.56	1	1	S	2742624	                  Citrobacter sp. RHB25-C09
ERQ0246	  6.78	12	0	G1	1344959	                Citrobacter freundii complex
ERQ0246	  4.52	8	8	S	546	                  Citrobacter freundii
ERQ0246	  0.56	1	1	S	57706	                  Citrobacter braakii
ERQ0246	  0.56	1	1	S	67827	                  Citrobacter werkmanii
ERQ0246	  0.56	1	1	S	1639133	                  Citrobacter portucalensis
ERQ0246	  0.56	1	1	S	2077148	                  Citrobacter freundii complex sp. CFNIH4
ERQ0246	  3.95	7	1	G	570	              Klebsiella
ERQ0246	  0.56	1	1	S	571	                Klebsiella oxytoca
ERQ0246	  0.56	1	1	S	573	                Klebsiella pneumoniae
ERQ0246	  0.56	1	0	S	1134687	                Klebsiella michiganensis
ERQ0246	  0.56	1	1	S1	1191061	                  Klebsiella michiganensis E718
ERQ0246	  0.56	1	1	S	1463165	                Klebsiella quasipneumoniae
ERQ0246	  0.56	1	1	S	2153354	                Klebsiella huaxiensis
ERQ0246	  0.56	1	0	G1	2608929	                unclassified Klebsiella
ERQ0246	  0.56	1	1	S	1905288	                  Klebsiella sp. LTGPAF-6F
ERQ0246	  1.13	2	0	G	547	              Enterobacter
ERQ0246	  1.13	2	0	G1	354276	                Enterobacter cloacae complex
ERQ0246	  0.56	1	0	S	158836	                  Enterobacter hormaechei
ERQ0246	  0.56	1	1	S1	1812934	                    Enterobacter hormaechei subsp. hoffmannii
ERQ0246	  0.56	1	1	S	208224	                  Enterobacter kobei
ERQ0246	  0.56	1	0	G	590	              Salmonella
ERQ0246	  0.56	1	1	S	28901	                Salmonella enterica
ERQ0250	  0.93	1	1	U	0	unclassified
ERQ0250	 99.07	106	0	R	1	root
ERQ0250	 99.07	106	0	R1	131567	  cellular organisms
ERQ0250	 99.07	106	0	D	2	    Bacteria
ERQ0250	 99.07	106	0	P	1224	      Proteobacteria
ERQ0250	 99.07	106	0	C	1236	        Gammaproteobacteria
ERQ0250	 99.07	106	1	O	91347	          Enterobacterales
ERQ0250	 98.13	105	13	F	543	            Enterobacteriaceae
ERQ0250	 85.98	92	14	G	544	              Citrobacter
ERQ0250	 72.90	78	0	G1	1344959	                Citrobacter freundii complex
ERQ0250	 72.90	78	72	S	546	                  Citrobacter freundii
ERQ0250	  3.74	4	4	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
ERQ0250	  1.87	2	2	S1	1333848	                    Citrobacter freundii CFNIH1
ERQ0251	  0.50	1	1	U	0	unclassified
ERQ0251	 99.50	200	0	R	1	root
ERQ0251	 99.50	200	0	R1	131567	  cellular organisms
ERQ0251	 99.50	200	2	D	2	    Bacteria
ERQ0251	 98.51	198	2	P	1224	      Proteobacteria
ERQ0251	 97.51	196	10	C	1236	        Gammaproteobacteria
ERQ0251	 92.54	186	19	O	91347	          Enterobacterales
ERQ0251	 83.08	167	33	F	543	            Enterobacteriaceae
ERQ0251	 60.20	121	28	G	544	              Citrobacter
ERQ0251	 37.81	76	15	G1	2644389	                unclassified Citrobacter
ERQ0251	  4.48	9	9	S	2742670	                  Citrobacter sp. RHBSTW-00903
ERQ0251	  2.49	5	5	S	2742647	                  Citrobacter sp. RHBSTW-00424
ERQ0251	  1.99	4	4	S	2742653	                  Citrobacter sp. RHBSTW-00524
ERQ0251	  1.99	4	4	S	184912	                  Citrobacter sp. TSA-1
ERQ0251	  1.99	4	4	S	2742662	                  Citrobacter sp. RHBSTW-00696
ERQ0251	  1.99	4	4	S	2546350	                  Citrobacter sp. LY-1
ERQ0251	  1.49	3	3	S	2742668	                  Citrobacter sp. RHBSTW-00887
ERQ0251	  1.49	3	3	S	2742627	                  Citrobacter sp. RHB36-C18
ERQ0251	  1.49	3	3	S	2742667	                  Citrobacter sp. RHBSTW-00881
ERQ0251	  1.49	3	3	S	2562449	                  Citrobacter sp. SNU WT2
ERQ0251	  1.00	2	2	S	2742675	                  Citrobacter sp. RHBSTW-00986
ERQ0251	  1.00	2	2	S	2742638	                  Citrobacter sp. RHBSTW-00137
ERQ0251	  1.00	2	2	S	2742661	                  Citrobacter sp. RHBSTW-00678
ERQ0251	  1.00	2	2	S	2742624	                  Citrobacter sp. RHB25-C09
ERQ0251	  1.00	2	2	S	2742678	                  Citrobacter sp. RHBSTW-01044
ERQ0251	  1.00	2	2	S	2742655	                  Citrobacter sp. RHBSTW-00570
ERQ0251	  0.50	1	1	S	2742674	                  Citrobacter sp. RHBSTW-00976
ERQ0251	  0.50	1	1	S	2683822	                  Citrobacter sp. 172116965
ERQ0251	  0.50	1	1	S	2742677	                  Citrobacter sp. RHBSTW-01013
ERQ0251	  0.50	1	1	S	2742636	                  Citrobacter sp. RHBSTW-00127
ERQ0251	  0.50	1	1	S	2742626	                  Citrobacter sp. RHB35-C21
ERQ0251	  0.50	1	1	S	1703250	                  Citrobacter sp. CRE-46
ERQ0251	  0.50	1	1	S	2742657	                  Citrobacter sp. RHBSTW-00599
ERQ0251	  7.96	16	1	G1	1344959	                Citrobacter freundii complex
ERQ0251	  4.48	9	9	S	546	                  Citrobacter freundii
ERQ0251	  1.00	2	2	S	57706	                  Citrobacter braakii
ERQ0251	  1.00	2	2	S	2077147	                  Citrobacter freundii complex sp. CFNIH3
ERQ0251	  0.50	1	1	S	67827	                  Citrobacter werkmanii
ERQ0251	  0.50	1	1	S	1639133	                  Citrobacter portucalensis
ERQ0251	  0.50	1	1	S	545	                Citrobacter koseri
ERQ0251	  4.48	9	1	G	570	              Klebsiella
ERQ0251	  1.99	4	4	S	573	                Klebsiella pneumoniae
ERQ0251	  0.50	1	0	S	1134687	                Klebsiella michiganensis
ERQ0251	  0.50	1	1	S1	1191061	                  Klebsiella michiganensis E718
ERQ0251	  0.50	1	1	S	1463165	                Klebsiella quasipneumoniae
ERQ0251	  0.50	1	1	S	2153354	                Klebsiella huaxiensis
ERQ0251	  0.50	1	0	G1	2608929	                unclassified Klebsiella
ERQ0251	  0.50	1	1	S	1905288	                  Klebsiella sp. LTGPAF-6F
ERQ0251	  1.00	2	0	G	547	              Enterobacter
ERQ0251	  1.00	2	0	G1	354276	                Enterobacter cloacae complex
ERQ0251	  1.00	2	1	S	158836	                  Enterobacter hormaechei
ERQ0251	  0.50	1	1	S1	1812934	                    Enterobacter hormaechei subsp. hoffmannii
ERQ0251	  0.50	1	0	G	561	              Escherichia
ERQ0251	  0.50	1	0	S	562	                Escherichia coli
ERQ0251	  0.50	1	1	S1	1358422	                  Escherichia coli PCN061
ERQ0251	  0.50	1	0	G	590	              Salmonella
ERQ0251	  0.50	1	1	S	28901	                Salmonella enterica
ERQ0255	  1.50	3	3	U	0	unclassified
ERQ0255	 98.50	197	0	R	1	root
ERQ0255	 98.50	197	0	R1	131567	  cellular organisms
ERQ0255	 98.50	197	4	D	2	    Bacteria
ERQ0255	 96.50	193	1	P	1224	      Proteobacteria
ERQ0255	 96.00	192	7	C	1236	        Gammaproteobacteria
ERQ0255	 92.50	185	9	O	91347	          Enterobacterales
ERQ0255	 88.00	176	21	F	543	            Enterobacteriaceae
ERQ0255	 67.00	134	14	G	544	              Citrobacter
ERQ0255	 58.50	117	0	G1	1344959	                Citrobacter freundii complex
ERQ0255	 58.00	116	108	S	546	                  Citrobacter freundii
ERQ0255	  3.50	7	7	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
ERQ0255	  0.50	1	1	S1	1333848	                    Citrobacter freundii CFNIH1
ERQ0255	  0.50	1	1	S	2077147	                  Citrobacter freundii complex sp. CFNIH3
ERQ0255	  1.00	2	0	G1	2644389	                unclassified Citrobacter
ERQ0255	  0.50	1	1	S	2546350	                  Citrobacter sp. LY-1
ERQ0255	  0.50	1	1	S	2566012	                  Citrobacter sp. CF971
ERQ0255	  0.50	1	1	S	35703	                Citrobacter amalonaticus
ERQ0255	  4.00	8	0	G	570	              Klebsiella
ERQ0255	  2.50	5	5	S	573	                Klebsiella pneumoniae
ERQ0255	  0.50	1	1	S	1463165	                Klebsiella quasipneumoniae
ERQ0255	  0.50	1	1	S	2153354	                Klebsiella huaxiensis
ERQ0255	  0.50	1	0	G1	2608929	                unclassified Klebsiella
ERQ0255	  0.50	1	1	S	1905288	                  Klebsiella sp. LTGPAF-6F
ERQ0255	  3.50	7	0	G	547	              Enterobacter
ERQ0255	  3.50	7	1	G1	354276	                Enterobacter cloacae complex
ERQ0255	  1.50	3	3	S	550	                  Enterobacter cloacae
ERQ0255	  1.00	2	2	S	1812935	                  Enterobacter roggenkampii
ERQ0255	  0.50	1	1	S	208224	                  Enterobacter kobei
ERQ0255	  2.00	4	1	G	561	              Escherichia
ERQ0255	  1.50	3	2	S	562	                Escherichia coli
ERQ0255	  0.50	1	1	S1	2773705	                  Escherichia coli O18ac:H14
ERQ0255	  1.00	2	0	G	590	              Salmonella
ERQ0255	  1.00	2	1	S	28901	                Salmonella enterica
ERQ0255	  0.50	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ERQ0255	  0.50	1	0	S2	913076	                    Salmonella enterica subsp. enterica serovar Johannesburg
ERQ0255	  0.50	1	1	S3	1242101	                      Salmonella enterica subsp. enterica serovar Johannesburg str. ST203
ERQ0259	  0.54	1	1	U	0	unclassified
ERQ0259	 99.46	185	0	R	1	root
ERQ0259	 99.46	185	0	R1	131567	  cellular organisms
ERQ0259	 99.46	185	5	D	2	    Bacteria
ERQ0259	 96.77	180	2	P	1224	      Proteobacteria
ERQ0259	 95.70	178	8	C	1236	        Gammaproteobacteria
ERQ0259	 91.40	170	4	O	91347	          Enterobacterales
ERQ0259	 88.71	165	27	F	543	            Enterobacteriaceae
ERQ0259	 59.14	110	20	G	544	              Citrobacter
ERQ0259	 45.16	84	1	G1	1344959	                Citrobacter freundii complex
ERQ0259	 44.09	82	68	S	546	                  Citrobacter freundii
ERQ0259	  4.84	9	9	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
ERQ0259	  2.69	5	5	S1	1333848	                    Citrobacter freundii CFNIH1
ERQ0259	  0.54	1	1	S	57706	                  Citrobacter braakii
ERQ0259	  1.61	3	2	S	35703	                Citrobacter amalonaticus
ERQ0259	  0.54	1	1	S1	1261127	                  Citrobacter amalonaticus Y19
ERQ0259	  1.61	3	0	G1	2644389	                unclassified Citrobacter
ERQ0259	  0.54	1	1	S	1920110	                  Citrobacter sp. CFNIH10
ERQ0259	  0.54	1	1	S	2742653	                  Citrobacter sp. RHBSTW-00524
ERQ0259	  0.54	1	1	S	2742670	                  Citrobacter sp. RHBSTW-00903
ERQ0259	  8.06	15	0	G	570	              Klebsiella
ERQ0259	  5.91	11	11	S	573	                Klebsiella pneumoniae
ERQ0259	  0.54	1	1	S	571	                Klebsiella oxytoca
ERQ0259	  0.54	1	1	S	2058152	                Klebsiella grimontii
ERQ0259	  0.54	1	1	S	2153354	                Klebsiella huaxiensis
ERQ0259	  0.54	1	0	G1	2608929	                unclassified Klebsiella
ERQ0259	  0.54	1	1	S	1905288	                  Klebsiella sp. LTGPAF-6F
ERQ0259	  4.30	8	0	G	547	              Enterobacter
ERQ0259	  3.76	7	0	G1	354276	                Enterobacter cloacae complex
ERQ0259	  3.23	6	4	S	158836	                  Enterobacter hormaechei
ERQ0259	  0.54	1	1	S1	299766	                    Enterobacter hormaechei subsp. steigerwaltii
ERQ0259	  0.54	1	1	S1	1812934	                    Enterobacter hormaechei subsp. hoffmannii
ERQ0259	  0.54	1	1	S	1812935	                  Enterobacter roggenkampii
ERQ0259	  0.54	1	0	G1	2608935	                unclassified Enterobacter
ERQ0259	  0.54	1	1	S	2742639	                  Enterobacter sp. RHBSTW-00175
ERQ0259	  1.61	3	0	G	590	              Salmonella
ERQ0259	  1.61	3	1	S	28901	                Salmonella enterica
ERQ0259	  1.08	2	0	S1	59201	                  Salmonella enterica subsp. enterica
ERQ0259	  0.54	1	0	S2	82689	                    Salmonella enterica subsp. enterica serovar Muenster
ERQ0259	  0.54	1	1	S3	1124958	                      Salmonella enterica subsp. enterica serovar Muenster str. 0315
ERQ0259	  0.54	1	0	S2	90371	                    Salmonella enterica subsp. enterica serovar Typhimurium
ERQ0259	  0.54	1	1	S3	1620419	                      Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
ERQ0259	  0.54	1	0	G	561	              Escherichia
ERQ0259	  0.54	1	1	S	562	                Escherichia coli
ERQ0259	  0.54	1	0	G	160674	              Raoultella
ERQ0259	  0.54	1	1	S	1259973	                Raoultella electrica
ERQ0259	  0.54	1	0	F	1903410	            Pectobacteriaceae
ERQ0259	  0.54	1	0	G	122277	              Pectobacterium
ERQ0259	  0.54	1	1	S	29471	                Pectobacterium atrosepticum
ERQ0278	  4.46	9	9	U	0	unclassified
ERQ0278	 95.54	193	0	R	1	root
ERQ0278	 95.54	193	0	R1	131567	  cellular organisms
ERQ0278	 95.54	193	3	D	2	    Bacteria
ERQ0278	 94.06	190	0	P	1224	      Proteobacteria
ERQ0278	 94.06	190	3	C	1236	        Gammaproteobacteria
ERQ0278	 92.57	187	9	O	91347	          Enterobacterales
ERQ0278	 88.12	178	15	F	543	            Enterobacteriaceae
ERQ0278	 71.29	144	14	G	544	              Citrobacter
ERQ0278	 54.95	111	1	G1	1344959	                Citrobacter freundii complex
ERQ0278	 53.96	109	101	S	546	                  Citrobacter freundii
ERQ0278	  3.47	7	7	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
ERQ0278	  0.50	1	1	S1	1333848	                    Citrobacter freundii CFNIH1
ERQ0278	  0.50	1	1	S	2077147	                  Citrobacter freundii complex sp. CFNIH3
ERQ0278	  8.42	17	0	G1	2644389	                unclassified Citrobacter
ERQ0278	  7.92	16	16	S	2546350	                  Citrobacter sp. LY-1
ERQ0278	  0.50	1	1	S	2566012	                  Citrobacter sp. CF971
ERQ0278	  0.99	2	2	S	35703	                Citrobacter amalonaticus
ERQ0278	  6.44	13	0	G	570	              Klebsiella
ERQ0278	  4.46	9	9	S	571	                Klebsiella oxytoca
ERQ0278	  0.99	2	2	S	573	                Klebsiella pneumoniae
ERQ0278	  0.99	2	2	S	2058152	                Klebsiella grimontii
ERQ0278	  1.49	3	0	G	547	              Enterobacter
ERQ0278	  1.49	3	1	G1	354276	                Enterobacter cloacae complex
ERQ0278	  0.50	1	1	S	550	                  Enterobacter cloacae
ERQ0278	  0.50	1	1	S	1812935	                  Enterobacter roggenkampii
ERQ0278	  0.99	2	1	G	561	              Escherichia
ERQ0278	  0.50	1	1	S	562	                Escherichia coli
ERQ0278	  0.50	1	0	G	590	              Salmonella
ERQ0278	  0.50	1	0	S	28901	                Salmonella enterica
ERQ0278	  0.50	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ERQ0278	  0.50	1	0	S2	913076	                    Salmonella enterica subsp. enterica serovar Johannesburg
ERQ0278	  0.50	1	1	S3	1242101	                      Salmonella enterica subsp. enterica serovar Johannesburg str. ST203
ERQ0310	  3.90	9	9	U	0	unclassified
ERQ0310	 96.10	222	0	R	1	root
ERQ0310	 96.10	222	0	R1	131567	  cellular organisms
ERQ0310	 96.10	222	4	D	2	    Bacteria
ERQ0310	 94.37	218	0	P	1224	      Proteobacteria
ERQ0310	 94.37	218	6	C	1236	        Gammaproteobacteria
ERQ0310	 90.91	210	10	O	91347	          Enterobacterales
ERQ0310	 86.58	200	15	F	543	            Enterobacteriaceae
ERQ0310	 66.23	153	16	G	544	              Citrobacter
ERQ0310	 57.58	133	1	G1	1344959	                Citrobacter freundii complex
ERQ0310	 57.14	132	124	S	546	                  Citrobacter freundii
ERQ0310	  2.60	6	6	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
ERQ0310	  0.87	2	2	S1	1333848	                    Citrobacter freundii CFNIH1
ERQ0310	  1.73	4	0	G1	2644389	                unclassified Citrobacter
ERQ0310	  1.30	3	3	S	2742662	                  Citrobacter sp. RHBSTW-00696
ERQ0310	  0.43	1	1	S	2742624	                  Citrobacter sp. RHB25-C09
ERQ0310	  6.49	15	1	G	570	              Klebsiella
ERQ0310	  6.06	14	14	S	573	                Klebsiella pneumoniae
ERQ0310	  6.06	14	0	G	547	              Enterobacter
ERQ0310	  6.06	14	0	G1	354276	                Enterobacter cloacae complex
ERQ0310	  5.63	13	13	S	1812935	                  Enterobacter roggenkampii
ERQ0310	  0.43	1	1	S	158836	                  Enterobacter hormaechei
ERQ0310	  0.87	2	0	G	561	              Escherichia
ERQ0310	  0.87	2	2	S	562	                Escherichia coli
ERQ0310	  0.43	1	0	G	83654	              Leclercia
ERQ0310	  0.43	1	0	G1	2627398	                unclassified Leclercia
ERQ0310	  0.43	1	1	S	1920116	                  Leclercia sp. LSNIH3
ERQ0310	  0.43	1	0	O	72274	          Pseudomonadales
ERQ0310	  0.43	1	0	F	468	            Moraxellaceae
ERQ0310	  0.43	1	0	G	469	              Acinetobacter
ERQ0310	  0.43	1	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
ERQ0310	  0.43	1	1	S	470	                  Acinetobacter baumannii
ERQ0310	  0.43	1	0	O	135623	          Vibrionales
ERQ0310	  0.43	1	0	F	641	            Vibrionaceae
ERQ0310	  0.43	1	0	G	662	              Vibrio
ERQ0310	  0.43	1	1	S	666	                Vibrio cholerae
ERQ0572	  2.78	5	5	U	0	unclassified
ERQ0572	 97.22	175	0	R	1	root
ERQ0572	 97.22	175	0	R1	131567	  cellular organisms
